5.78, 1.55104, -0.218959, 1.77, -1.60778, -0.893958, 0, 1.73, 3.42
5.8, 1.77171, 0.041714, 1.73, -1.62146, 0.0129559, 16, 1.7, 2.47
5.82, 2.00555, 0.305551, 1.7, -1.62063, 0.207295, -16, 1.66, 1.67
5.84, 2.25218, 0.592177, 1.66, -1.6198, 0.790311, -16, 1.55, 0.11
5.86, 2.5112, 0.961199, 1.55, -1.60114, 0.272074, 0, 1.44, 359.14
5.88, 2.7822, 1.3422, 1.44, -1.57668, 0.0129559, 16, 1.35, 356.59
5.9, 3.06475, 1.71475, 1.35, -1.55139, 0.272074, 32, 1.3, 355.7
5.92, 3.35839, 2.05839, 1.3, -1.52362, 1.82678, 0, 1.25, 356.62
5.94, 3.66266, 2.41266, 1.25, -1.48091, 1.50289, 0, 1.24, 356.72
5.96, 3.97707, 2.73707, 1.24, -1.42743, 2.86326, 16, 1.23, 355.43
5.98, 4.30111, 3.07111, 1.23, -1.36939, 3.44627, 16, 0.92, 344.95
6, 4.63427, 3.71427, 0.92, -1.31135, 4.28841, 16, 0.74, 334.67
6.02, 4.97601, 4.23601, 0.74, -1.24543, 4.41797, 16, 0.88, 341.44
6.04, 5.3258, 4.4458, 0.88, -1.14095, 4.41797, 48, 0.7, 325.96
6.06, 5.68305, 4.98305, 0.7, -1.07503, 3.31671, 0, 0.76, 333.1
6.08, 6.04722, 5.28722, 0.76, -0.948995, 5.00098, 16, 1, 343.2
